Year,Race,Driver,Team,LapNumber,LapTime,Compound,TyreLife,Stint,Position,TrackStatus
2022,Bahrain,VER,Red Bull Racing,1.0,0 days 00:01:40.236000,SOFT,4.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,2.0,0 days 00:01:37.880000,SOFT,5.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,3.0,0 days 00:01:38.357000,SOFT,6.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,4.0,0 days 00:01:38.566000,SOFT,7.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,5.0,0 days 00:01:38.877000,SOFT,8.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,6.0,0 days 00:01:38.940000,SOFT,9.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,7.0,0 days 00:01:39.062000,SOFT,10.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,8.0,0 days 00:01:39.092000,SOFT,11.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,9.0,0 days 00:01:39.251000,SOFT,12.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,10.0,0 days 00:01:39.392000,SOFT,13.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,11.0,0 days 00:01:39.479000,SOFT,14.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,12.0,0 days 00:01:39.410000,SOFT,15.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,13.0,0 days 00:01:39.534000,SOFT,16.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,14.0,0 days 00:01:42.050000,SOFT,17.0,1.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,15.0,0 days 00:01:57.409000,SOFT,1.0,2.0,4.0,12
2022,Bahrain,VER,Red Bull Racing,16.0,0 days 00:01:36.905000,SOFT,2.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,17.0,0 days 00:01:37.587000,SOFT,3.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,18.0,0 days 00:01:37.717000,SOFT,4.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,19.0,0 days 00:01:37.728000,SOFT,5.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,20.0,0 days 00:01:38.257000,SOFT,6.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,21.0,0 days 00:01:38.294000,SOFT,7.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,22.0,0 days 00:01:38.243000,SOFT,8.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,23.0,0 days 00:01:38.091000,SOFT,9.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,24.0,0 days 00:01:38.187000,SOFT,10.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,25.0,0 days 00:01:38.372000,SOFT,11.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,26.0,0 days 00:01:38.476000,SOFT,12.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,27.0,0 days 00:01:38.823000,SOFT,13.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,28.0,0 days 00:01:38.782000,SOFT,14.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,29.0,0 days 00:01:39.384000,SOFT,15.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,30.0,0 days 00:01:41.537000,SOFT,16.0,2.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,31.0,0 days 00:01:57.239000,MEDIUM,1.0,3.0,4.0,1
2022,Bahrain,VER,Red Bull Racing,32.0,0 days 00:01:36.527000,MEDIUM,2.0,3.0,4.0,1
2022,Bahrain,VER,Red Bull Racing,33.0,0 days 00:01:36.347000,MEDIUM,3.0,3.0,4.0,1
2022,Bahrain,VER,Red Bull Racing,34.0,0 days 00:01:36.384000,MEDIUM,4.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,35.0,0 days 00:01:36.731000,MEDIUM,5.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,36.0,0 days 00:01:36.920000,MEDIUM,6.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,37.0,0 days 00:01:36.962000,MEDIUM,7.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,38.0,0 days 00:01:36.898000,MEDIUM,8.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,39.0,0 days 00:01:37.255000,MEDIUM,9.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,40.0,0 days 00:01:37.308000,MEDIUM,10.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,41.0,0 days 00:01:37.284000,MEDIUM,11.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,42.0,0 days 00:01:37.855000,MEDIUM,12.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,43.0,0 days 00:01:39.787000,MEDIUM,13.0,3.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,44.0,0 days 00:01:57.242000,SOFT,4.0,4.0,3.0,1
2022,Bahrain,VER,Red Bull Racing,45.0,0 days 00:01:35.747000,SOFT,5.0,4.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,46.0,0 days 00:02:09.941000,SOFT,6.0,4.0,2.0,164
2022,Bahrain,VER,Red Bull Racing,47.0,0 days 00:02:14.782000,SOFT,7.0,4.0,2.0,4
2022,Bahrain,VER,Red Bull Racing,48.0,,SOFT,8.0,4.0,2.0,4
2022,Bahrain,VER,Red Bull Racing,49.0,0 days 00:02:25.374000,SOFT,9.0,4.0,2.0,4
2022,Bahrain,VER,Red Bull Racing,50.0,0 days 00:02:24.508000,SOFT,10.0,4.0,2.0,41
2022,Bahrain,VER,Red Bull Racing,51.0,0 days 00:01:35.440000,SOFT,11.0,4.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,52.0,0 days 00:01:35.462000,SOFT,12.0,4.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,53.0,0 days 00:01:35.927000,SOFT,13.0,4.0,2.0,1
2022,Bahrain,VER,Red Bull Racing,54.0,0 days 00:02:04.094000,SOFT,14.0,4.0,13.0,1
2022,Bahrain,GAS,AlphaTauri,1.0,0 days 00:01:44.270000,SOFT,4.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,2.0,0 days 00:01:40.169000,SOFT,5.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,3.0,0 days 00:01:39.968000,SOFT,6.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,4.0,0 days 00:01:40.158000,SOFT,7.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,5.0,0 days 00:01:40.249000,SOFT,8.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,6.0,0 days 00:01:40.474000,SOFT,9.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,7.0,0 days 00:01:40.433000,SOFT,10.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,8.0,0 days 00:01:40.684000,SOFT,11.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,9.0,0 days 00:01:40.844000,SOFT,12.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,10.0,0 days 00:01:40.981000,SOFT,13.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,11.0,0 days 00:01:41.089000,SOFT,14.0,1.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,12.0,0 days 00:01:41.347000,SOFT,15.0,1.0,7.0,1
2022,Bahrain,GAS,AlphaTauri,13.0,0 days 00:01:41.256000,SOFT,16.0,1.0,7.0,1
2022,Bahrain,GAS,AlphaTauri,14.0,0 days 00:01:44.005000,SOFT,17.0,1.0,7.0,12
2022,Bahrain,GAS,AlphaTauri,15.0,0 days 00:02:01.397000,MEDIUM,1.0,2.0,12.0,1
2022,Bahrain,GAS,AlphaTauri,16.0,0 days 00:01:38.705000,MEDIUM,2.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,17.0,0 days 00:01:38.868000,MEDIUM,3.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,18.0,0 days 00:01:38.888000,MEDIUM,4.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,19.0,0 days 00:01:39.416000,MEDIUM,5.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,20.0,0 days 00:01:39.134000,MEDIUM,6.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,21.0,0 days 00:01:39.083000,MEDIUM,7.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,22.0,0 days 00:01:39.152000,MEDIUM,8.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,23.0,0 days 00:01:39.310000,MEDIUM,9.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,24.0,0 days 00:01:39.363000,MEDIUM,10.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,25.0,0 days 00:01:39.485000,MEDIUM,11.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,26.0,0 days 00:01:39.513000,MEDIUM,12.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,27.0,0 days 00:01:39.919000,MEDIUM,13.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,28.0,0 days 00:01:39.665000,MEDIUM,14.0,2.0,7.0,1
2022,Bahrain,GAS,AlphaTauri,29.0,0 days 00:01:39.677000,MEDIUM,15.0,2.0,7.0,1
2022,Bahrain,GAS,AlphaTauri,30.0,0 days 00:01:39.800000,MEDIUM,16.0,2.0,7.0,1
2022,Bahrain,GAS,AlphaTauri,31.0,0 days 00:01:40.874000,MEDIUM,17.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,32.0,0 days 00:01:42.305000,MEDIUM,18.0,2.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,33.0,0 days 00:02:00.808000,HARD,1.0,3.0,10.0,1
2022,Bahrain,GAS,AlphaTauri,34.0,0 days 00:01:37.324000,HARD,2.0,3.0,10.0,1
2022,Bahrain,GAS,AlphaTauri,35.0,0 days 00:01:37.540000,HARD,3.0,3.0,9.0,1
2022,Bahrain,GAS,AlphaTauri,36.0,0 days 00:01:39.827000,HARD,4.0,3.0,10.0,1
2022,Bahrain,GAS,AlphaTauri,37.0,0 days 00:01:39.596000,HARD,5.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,38.0,0 days 00:01:38.221000,HARD,6.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,39.0,0 days 00:01:38.552000,HARD,7.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,40.0,0 days 00:01:38.204000,HARD,8.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,41.0,0 days 00:01:38.301000,HARD,9.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,42.0,0 days 00:01:38.329000,HARD,10.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,43.0,0 days 00:01:38.478000,HARD,11.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,44.0,0 days 00:01:38.704000,HARD,12.0,3.0,8.0,1
2022,Bahrain,GAS,AlphaTauri,45.0,,HARD,13.0,3.0,,164
2022,Bahrain,PER,Red Bull Racing,1.0,0 days 00:01:42.993000,SOFT,4.0,1.0,6.0,1
2022,Bahrain,PER,Red Bull Racing,2.0,0 days 00:01:39.092000,SOFT,5.0,1.0,6.0,1
2022,Bahrain,PER,Red Bull Racing,3.0,0 days 00:01:39.473000,SOFT,6.0,1.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,4.0,0 days 00:01:38.741000,SOFT,7.0,1.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,5.0,0 days 00:01:38.861000,SOFT,8.0,1.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,6.0,0 days 00:01:39.218000,SOFT,9.0,1.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,7.0,0 days 00:01:39.264000,SOFT,10.0,1.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,8.0,0 days 00:01:39.825000,SOFT,11.0,1.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,9.0,0 days 00:01:40.215000,SOFT,12.0,1.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,10.0,0 days 00:01:39.806000,SOFT,13.0,1.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,11.0,0 days 00:01:39.931000,SOFT,14.0,1.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,12.0,0 days 00:01:39.754000,SOFT,15.0,1.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,13.0,0 days 00:01:39.992000,SOFT,16.0,1.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,14.0,0 days 00:01:40.035000,SOFT,17.0,1.0,3.0,12
2022,Bahrain,PER,Red Bull Racing,15.0,0 days 00:01:42.445000,SOFT,18.0,1.0,2.0,21
2022,Bahrain,PER,Red Bull Racing,16.0,0 days 00:01:58.858000,MEDIUM,1.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,17.0,0 days 00:01:36.634000,MEDIUM,2.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,18.0,0 days 00:01:36.852000,MEDIUM,3.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,19.0,0 days 00:01:37.214000,MEDIUM,4.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,20.0,0 days 00:01:37.532000,MEDIUM,5.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,21.0,0 days 00:01:37.629000,MEDIUM,6.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,22.0,0 days 00:01:37.862000,MEDIUM,7.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,23.0,0 days 00:01:37.960000,MEDIUM,8.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,24.0,0 days 00:01:38.155000,MEDIUM,9.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,25.0,0 days 00:01:38.419000,MEDIUM,10.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,26.0,0 days 00:01:38.693000,MEDIUM,11.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,27.0,0 days 00:01:38.563000,MEDIUM,12.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,28.0,0 days 00:01:38.697000,MEDIUM,13.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,29.0,0 days 00:01:38.990000,MEDIUM,14.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,30.0,0 days 00:01:38.879000,MEDIUM,15.0,2.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,31.0,0 days 00:01:39.292000,MEDIUM,16.0,2.0,3.0,1
2022,Bahrain,PER,Red Bull Racing,32.0,0 days 00:01:39.222000,MEDIUM,17.0,2.0,2.0,1
2022,Bahrain,PER,Red Bull Racing,33.0,0 days 00:01:41.868000,MEDIUM,18.0,2.0,2.0,1
2022,Bahrain,PER,Red Bull Racing,34.0,0 days 00:01:57.056000,SOFT,4.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,35.0,0 days 00:01:36.302000,SOFT,5.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,36.0,0 days 00:01:36.511000,SOFT,6.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,37.0,0 days 00:01:37.119000,SOFT,7.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,38.0,0 days 00:01:36.755000,SOFT,8.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,39.0,0 days 00:01:36.987000,SOFT,9.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,40.0,0 days 00:01:37.178000,SOFT,10.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,41.0,0 days 00:01:37.639000,SOFT,11.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,42.0,0 days 00:01:37.255000,SOFT,12.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,43.0,0 days 00:01:40.228000,SOFT,13.0,3.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,44.0,0 days 00:01:56.521000,SOFT,4.0,4.0,5.0,1
2022,Bahrain,PER,Red Bull Racing,45.0,0 days 00:01:43.562000,SOFT,5.0,4.0,4.0,16
2022,Bahrain,PER,Red Bull Racing,46.0,0 days 00:02:08.400000,SOFT,6.0,4.0,4.0,64
2022,Bahrain,PER,Red Bull Racing,47.0,0 days 00:02:12.050000,SOFT,7.0,4.0,4.0,4
2022,Bahrain,PER,Red Bull Racing,48.0,0 days 00:02:16.085000,SOFT,8.0,4.0,4.0,4
2022,Bahrain,PER,Red Bull Racing,49.0,0 days 00:02:25.098000,SOFT,9.0,4.0,4.0,4
2022,Bahrain,PER,Red Bull Racing,50.0,0 days 00:02:21.747000,SOFT,10.0,4.0,4.0,41
2022,Bahrain,PER,Red Bull Racing,51.0,0 days 00:01:36.389000,SOFT,11.0,4.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,52.0,0 days 00:01:36.089000,SOFT,12.0,4.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,53.0,0 days 00:01:36.113000,SOFT,13.0,4.0,4.0,1
2022,Bahrain,PER,Red Bull Racing,54.0,0 days 00:01:36.755000,SOFT,14.0,4.0,3.0,1
2022,Bahrain,PER,Red Bull Racing,55.0,0 days 00:01:36.436000,SOFT,15.0,4.0,3.0,1
2022,Bahrain,PER,Red Bull Racing,56.0,0 days 00:01:36.286000,SOFT,16.0,4.0,3.0,1
2022,Bahrain,PER,Red Bull Racing,57.0,,SOFT,17.0,4.0,,12
2022,Bahrain,ALO,Alpine,1.0,0 days 00:01:45.174000,SOFT,4.0,1.0,9.0,1
2022,Bahrain,ALO,Alpine,2.0,0 days 00:01:40.412000,SOFT,5.0,1.0,9.0,1
2022,Bahrain,ALO,Alpine,3.0,0 days 00:01:40.226000,SOFT,6.0,1.0,9.0,1
2022,Bahrain,ALO,Alpine,4.0,0 days 00:01:40.097000,SOFT,7.0,1.0,9.0,1
2022,Bahrain,ALO,Alpine,5.0,0 days 00:01:40.465000,SOFT,8.0,1.0,9.0,1
2022,Bahrain,ALO,Alpine,6.0,0 days 00:01:40.658000,SOFT,9.0,1.0,9.0,1
2022,Bahrain,ALO,Alpine,7.0,0 days 00:01:40.823000,SOFT,10.0,1.0,9.0,1
2022,Bahrain,ALO,Alpine,8.0,0 days 00:01:42.371000,SOFT,11.0,1.0,10.0,1
2022,Bahrain,ALO,Alpine,9.0,0 days 00:01:41.448000,SOFT,12.0,1.0,10.0,1
2022,Bahrain,ALO,Alpine,10.0,0 days 00:01:41.873000,SOFT,13.0,1.0,10.0,1
2022,Bahrain,ALO,Alpine,11.0,0 days 00:01:44.265000,SOFT,14.0,1.0,11.0,1
2022,Bahrain,ALO,Alpine,12.0,0 days 00:02:00.053000,MEDIUM,1.0,2.0,20.0,1
2022,Bahrain,ALO,Alpine,13.0,0 days 00:01:39.050000,MEDIUM,2.0,2.0,17.0,1
2022,Bahrain,ALO,Alpine,14.0,0 days 00:01:39.704000,MEDIUM,3.0,2.0,14.0,12
2022,Bahrain,ALO,Alpine,15.0,0 days 00:01:40.256000,MEDIUM,4.0,2.0,11.0,1
2022,Bahrain,ALO,Alpine,16.0,0 days 00:01:40.572000,MEDIUM,5.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,17.0,0 days 00:01:39.434000,MEDIUM,6.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,18.0,0 days 00:01:39.809000,MEDIUM,7.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,19.0,0 days 00:01:39.785000,MEDIUM,8.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,20.0,0 days 00:01:39.874000,MEDIUM,9.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,21.0,0 days 00:01:40.087000,MEDIUM,10.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,22.0,0 days 00:01:40.504000,MEDIUM,11.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,23.0,0 days 00:01:39.922000,MEDIUM,12.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,24.0,0 days 00:01:40.496000,MEDIUM,13.0,2.0,9.0,1
2022,Bahrain,ALO,Alpine,25.0,0 days 00:01:42.836000,MEDIUM,14.0,2.0,10.0,1
2022,Bahrain,ALO,Alpine,26.0,0 days 00:02:00.922000,HARD,1.0,3.0,14.0,1
2022,Bahrain,ALO,Alpine,27.0,0 days 00:01:37.995000,HARD,2.0,3.0,14.0,1
2022,Bahrain,ALO,Alpine,28.0,0 days 00:01:38.908000,HARD,3.0,3.0,14.0,1
2022,Bahrain,ALO,Alpine,29.0,0 days 00:01:38.680000,HARD,4.0,3.0,14.0,1
2022,Bahrain,ALO,Alpine,30.0,0 days 00:01:38.626000,HARD,5.0,3.0,12.0,1
2022,Bahrain,ALO,Alpine,31.0,0 days 00:01:38.958000,HARD,6.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,32.0,0 days 00:01:39.153000,HARD,7.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,33.0,0 days 00:01:39.686000,HARD,8.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,34.0,0 days 00:01:39.208000,HARD,9.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,35.0,0 days 00:01:39.214000,HARD,10.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,36.0,0 days 00:01:39.389000,HARD,11.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,37.0,0 days 00:01:39.426000,HARD,12.0,3.0,10.0,1
2022,Bahrain,ALO,Alpine,38.0,0 days 00:01:40.034000,HARD,13.0,3.0,10.0,1
2022,Bahrain,ALO,Alpine,39.0,0 days 00:01:40.009000,HARD,14.0,3.0,10.0,1
2022,Bahrain,ALO,Alpine,40.0,0 days 00:01:40.295000,HARD,15.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,41.0,0 days 00:01:39.854000,HARD,16.0,3.0,11.0,1
2022,Bahrain,ALO,Alpine,42.0,0 days 00:01:42.925000,HARD,17.0,3.0,12.0,1
2022,Bahrain,ALO,Alpine,43.0,0 days 00:01:57.366000,SOFT,1.0,4.0,14.0,1
2022,Bahrain,ALO,Alpine,44.0,0 days 00:01:36.733000,SOFT,2.0,4.0,14.0,1
2022,Bahrain,ALO,Alpine,45.0,0 days 00:02:07.867000,SOFT,3.0,4.0,13.0,164
2022,Bahrain,ALO,Alpine,46.0,0 days 00:02:10.714000,SOFT,4.0,4.0,12.0,4
2022,Bahrain,ALO,Alpine,47.0,0 days 00:01:51.463000,SOFT,5.0,4.0,12.0,4
2022,Bahrain,ALO,Alpine,48.0,0 days 00:01:45.574000,SOFT,6.0,4.0,12.0,4
2022,Bahrain,ALO,Alpine,49.0,0 days 00:01:53.977000,SOFT,7.0,4.0,12.0,4
2022,Bahrain,ALO,Alpine,50.0,0 days 00:02:13.261000,SOFT,8.0,4.0,12.0,41
2022,Bahrain,ALO,Alpine,51.0,0 days 00:01:39.006000,SOFT,9.0,4.0,11.0,1
2022,Bahrain,ALO,Alpine,52.0,0 days 00:01:37.538000,SOFT,10.0,4.0,11.0,1
2022,Bahrain,ALO,Alpine,53.0,0 days 00:01:37.396000,SOFT,11.0,4.0,11.0,1
2022,Bahrain,ALO,Alpine,54.0,0 days 00:01:37.303000,SOFT,12.0,4.0,10.0,1
2022,Bahrain,ALO,Alpine,55.0,0 days 00:01:37.672000,SOFT,13.0,4.0,10.0,1
2022,Bahrain,ALO,Alpine,56.0,0 days 00:01:37.642000,SOFT,14.0,4.0,10.0,1
2022,Bahrain,ALO,Alpine,57.0,0 days 00:01:38.986000,SOFT,15.0,4.0,9.0,12
2022,Bahrain,LEC,Ferrari,1.0,0 days 00:01:39.070000,SOFT,1.0,1.0,1.0,1
2022,Bahrain,LEC,Ferrari,2.0,0 days 00:01:37.853000,SOFT,2.0,1.0,1.0,1
2022,Bahrain,LEC,Ferrari,3.0,0 days 00:01:38.272000,SOFT,3.0,1.0,1.0,1
2022,Bahrain,LEC,Ferrari,4.0,0 days 00:01:38.414000,SOFT,4.0,1.0,1.0,1
2022,Bahrain,LEC,Ferrari,5.0,0 days 00:01:38.471000,SOFT,5.0,1.0,1.0,1
2022,Bahrain,LEC,Ferrari,6.0,0 days 00:01:38.712000,SOFT,6.0,1.0,1.0,1
2022,Bahrain,LEC,Ferrari,7.0,0 days 00:01:38.835000,SOFT,7.0,1.0,1.0,1
